"","unique_ID","ethR_1","ethR_2","ethR_3","ethR_4","ethR_5","ethR_6","ethP_1","ethP_2","ethP_3","ethP_4","ethP_5","ethP_6","ethB_1","ethB_2","ethB_3","ethB_4","ethB_5","ethB_6","finR_1","finR_2","finR_3","finR_4","finR_5","finR_6","finP_1","finP_2","finP_3","finP_4","finP_5","finP_6","finB_1","finB_2","finB_3","finB_4","finB_5","finB_6","heaR_1","heaR_2","heaR_3","heaR_4","heaR_5","heaR_6","heaP_1","heaP_2","heaP_3","heaP_4","heaP_5","heaP_6","heaB_1","heaB_2","heaB_3","heaB_4","heaB_5","heaB_6","recR_1","recR_2","recR_3","recR_4","recR_5","recR_6","recP_1","recP_2","recP_3","recP_4","recP_5","recP_6","recB_1","recB_2","recB_3","recB_4","recB_5","recB_6","socR_1","socR_2","socR_3","socR_4","socR_5","socR_6","socP_1","socP_2","socP_3","socP_4","socP_5","socP_6","socB_1","socB_2","socB_3","socB_4","socB_5","socB_6","Gender","Birth_Year","Marital_Status","Children","Race_7","Ethnicity","Edu_ori","Political","Political_TEXT","Income","Employment","Race","Age","SOEPgen","SOEPdri","SOEPfin","SOEPrec","SOEPocc","SOEPhea","Education","subsample"
"2789","164245",1,1,1,2,1,1,4,7,6,6,7,1,1,1,4,2,1,7,1,7,1,3,1,4,4,2,6,4,6,3,5,7,3,3,3,6,1,1,1,1,5,1,5,4,2,5,2,4,1,4,1,1,1,1,1,2,2,1,1,1,2,5,5,3,3,4,1,3,4,1,1,6,7,7,7,7,1,6,3,6,2,6,1,2,1,2,7,4,2,6,1,1963,"3",3,"","2",2,"Rep.","",6,"1","3",53,3,1,3,5,7,3,"1","A"
"2790","164246",5,1,1,3,1,1,3,5,6,3,7,1,4,5,7,2,1,7,1,7,1,5,1,7,6,2,7,4,5,7,7,4,6,5,6,6,1,6,1,1,3,1,6,7,7,7,6,7,2,6,1,1,1,1,5,1,1,4,3,6,2,7,7,2,6,3,7,4,2,7,1,7,7,3,6,7,6,6,3,6,7,6,4,5,2,1,7,2,1,7,2,1980,"3",1,"","2",6,"Dem.","",6,"4","1",36,5,4,7,9,4,2,"3","A"
"2794","164251",1,1,1,1,1,1,6,7,7,5,7,1,4,4,4,2,2,2,1,7,2,5,3,3,7,2,1,6,5,6,4,6,4,5,4,4,1,1,1,1,1,2,6,6,7,7,6,6,1,3,1,1,1,1,2,1,1,1,1,4,2,6,6,6,7,3,6,3,3,2,2,5,7,6,6,6,6,6,1,3,3,4,2,3,3,2,7,2,6,5,2,1963,"3",1,"","2",5,"Rep.","",5,"1","3",53,7,3,8,8,9,2,"2","A"
"2795","164254",6,3,2,7,4,3,3,5,4,2,3,1,2,2,3,3,3,5,1,2,1,2,1,1,5,5,6,4,5,7,4,4,4,4,4,4,7,2,7,5,3,3,2,7,3,4,2,2,2,2,2,2,2,2,5,1,1,1,1,1,2,3,3,2,3,2,7,1,2,2,1,4,7,6,5,7,1,4,1,2,3,1,5,4,7,3,7,4,3,5,2,1989,"1",0,"","2",5,"Ind.","",2,"2","3",27,4,5,8,9,9,9,"2","A"
"2796","164255",1,1,2,5,1,1,5,7,3,2,6,2,2,1,4,4,1,4,1,5,1,2,1,4,5,2,6,4,5,4,2,6,2,3,2,4,1,1,1,1,6,1,4,7,5,7,2,5,1,1,1,1,4,1,5,2,2,1,1,5,2,4,4,5,4,3,5,1,1,1,1,4,6,6,6,6,5,6,1,3,2,3,3,2,5,3,7,4,2,6,1,1982,"3",2,"","2",4,"Rep.","",4,"6","3",34,7,4,5,4,7,6,"2","A"
"2797","164256",4,4,2,5,3,3,5,6,6,2,7,2,4,3,5,3,1,6,2,4,2,3,2,4,7,4,7,5,7,5,4,5,5,5,5,5,6,5,5,6,7,6,5,6,6,6,5,5,1,1,1,1,5,1,7,3,3,3,1,1,4,4,4,4,4,4,6,4,4,4,4,5,7,7,7,7,7,7,1,4,4,4,1,1,3,4,4,4,4,4,1,1977,"2",4,"","2",2,"Rep.","",1,"1","3",39,7,3,8,7,6,5,"1","A"
"2801","164263",2,2,1,3,3,2,3,4,5,2,5,2,4,3,5,2,3,6,2,5,1,3,2,6,6,3,6,5,5,4,3,5,6,5,4,7,2,3,5,1,3,5,3,4,5,6,4,5,1,2,1,2,1,1,7,5,5,6,5,3,1,2,2,3,3,5,5,3,5,3,4,3,7,6,7,5,7,7,2,3,5,3,4,6,3,4,7,3,4,7,2,1983,"3",0,"","2",2,"Dem.","",6,"2","1",33,10,3,7,9,11,4,"1","A"
"2802","164264",1,1,1,1,1,1,4,7,7,5,7,7,1,1,1,1,1,1,1,1,1,1,1,1,7,7,7,7,7,7,1,1,1,1,1,1,1,1,6,1,1,1,7,7,5,7,7,7,1,1,1,1,1,1,7,1,7,7,7,7,1,7,1,1,1,1,7,1,4,4,4,4,7,7,7,7,7,7,1,1,1,1,1,1,4,1,7,4,7,7,1,1959,"1",0,"","2",4,"Rep.","",1,"9","3",57,9,9,1,11,6,1,"2","A"
"2803","164265",2,2,1,2,2,2,5,7,7,6,7,6,5,1,2,1,2,4,3,5,1,1,2,1,3,3,5,6,5,7,2,5,2,3,3,3,1,2,1,1,2,2,6,6,7,7,5,6,1,3,1,1,3,2,5,1,2,1,1,3,3,7,5,4,5,4,6,1,3,3,1,5,6,5,6,6,6,6,1,3,3,3,2,1,3,3,6,6,5,6,1,1966,"3",4,"","2",5,"Ind.","",5,"1","1",50,4,3,5,6,8,4,"2","A"
"2804","164266",1,1,1,6,1,1,3,7,7,4,7,2,7,1,7,1,4,5,1,5,1,2,1,1,7,4,7,3,7,4,1,6,1,4,1,6,1,4,1,1,2,1,7,7,7,7,6,7,1,1,1,1,1,1,7,1,3,1,1,1,4,6,6,6,6,6,6,1,1,1,1,5,7,6,6,4,7,6,1,1,1,1,3,1,4,3,3,2,3,7,1,1983,"3",3,"","2",5,"Rep.","",5,"6","3",33,8,1,6,9,9,1,"2","A"
"2805","164267",2,3,1,4,3,4,5,1,2,2,2,1,3,5,5,4,4,3,2,5,3,3,4,4,5,2,4,4,4,4,2,5,3,6,2,6,5,6,2,2,4,6,3,4,2,3,2,2,3,5,2,2,3,5,6,7,6,6,6,6,1,2,2,2,2,2,6,6,6,6,6,5,7,6,6,7,6,7,1,1,2,1,1,2,7,6,7,6,7,7,2,1973,"1",0,"","2",7,"Ind.","",4,"1","3",43,9,5,7,10,8,7,"3","A"
"2809","164272",2,1,3,3,3,5,4,6,3,1,3,1,5,1,4,1,4,5,2,5,1,3,2,5,3,4,4,5,4,6,4,5,4,5,4,6,5,1,1,1,5,2,3,6,4,6,3,5,2,3,1,1,1,1,5,1,1,1,1,5,3,5,5,6,4,5,4,2,3,3,3,4,6,5,5,5,7,6,1,3,5,4,4,4,1,2,5,3,4,5,1,1978,"3",0,"","2",8,"Dem.","",7,"1","3",38,8,7,7,11,7,5,"3","A"
"2810","164274",2,5,3,5,6,4,3,6,3,4,4,6,6,4,4,6,6,6,6,5,3,5,3,3,6,4,6,5,5,3,4,3,5,7,7,7,5,3,3,5,6,5,6,7,6,6,7,7,4,3,5,6,4,3,2,6,5,3,4,7,2,4,5,3,2,7,6,2,6,5,3,5,6,4,6,6,3,7,6,7,7,4,4,6,5,3,4,7,4,2,2,1987,"3",1,"","2",3,"Dem.","",2,"1","1",29,9,3,8,5,9,11,"2","A"
"2811","164276",3,1,1,5,1,1,4,7,3,5,7,1,6,4,4,1,4,6,1,6,1,3,2,3,7,4,7,6,4,5,4,5,4,5,5,5,1,5,1,1,1,1,5,6,7,7,7,7,1,4,1,1,1,1,1,5,3,3,3,4,2,3,3,3,3,4,3,6,6,6,6,6,7,7,7,5,5,7,3,5,2,4,3,3,4,4,6,4,5,5,1,1966,"3",2,"","2",3,"Dem.","",3,"2","3",50,5,5,7,7,8,9,"2","A"
"2812","164277",1,5,1,5,1,7,7,5,5,2,4,2,4,7,4,1,1,4,1,4,1,2,1,1,7,2,7,5,7,5,4,5,4,5,4,5,1,2,1,1,1,5,4,7,5,7,7,4,1,4,1,1,1,1,1,1,1,1,1,1,3,7,3,4,4,4,4,1,4,4,4,4,7,7,5,6,1,6,1,2,5,4,2,5,1,4,7,2,4,7,2,1987,"1",0,"","1",4,"Dem.","",2,"4","3",29,2,2,6,11,6,1,"2","A"
"2814","164281",3,3,2,3,5,4,3,6,5,3,3,2,4,5,5,3,2,5,1,2,1,3,1,4,7,4,7,3,7,3,5,4,5,3,5,5,3,3,2,1,3,4,4,5,6,7,5,5,3,4,1,1,3,2,5,1,2,1,1,2,2,5,4,3,4,4,5,3,3,2,2,4,6,3,6,5,6,6,2,4,3,4,2,3,3,3,6,4,5,6,2,1974,"3",2,"","2",6,"Ind.","",5,"1","3",42,5,4,3,5,4,7,"3","A"
"2815","164282",2,1,1,2,1,1,3,6,5,5,7,3,4,1,4,1,1,5,1,7,1,1,1,1,7,2,7,6,7,4,4,6,4,4,4,5,1,1,2,1,1,1,5,7,6,7,6,6,1,3,1,1,1,1,4,2,3,1,1,1,2,4,4,7,7,7,5,1,2,1,1,1,6,2,6,2,5,5,1,4,1,4,3,2,3,3,6,3,4,6,1,1975,"3",0,"","2",5,"Dem.","",3,"1","3",41,2,1,1,2,2,2,"2","A"
"2816","164284",1,1,1,2,1,2,7,6,7,3,7,2,1,1,2,1,1,6,1,5,1,1,1,3,7,2,7,6,7,4,2,6,2,2,2,5,1,1,1,1,1,2,7,6,7,7,5,5,2,2,1,2,2,3,7,1,1,3,3,6,2,7,6,5,4,2,7,1,3,4,5,6,7,6,7,6,6,6,2,3,3,2,3,3,6,5,7,6,5,6,1,1965,"3",1,"","2",5,"Dem.","",1,"2","3",51,8,3,6,9,8,3,"2","A"
"2819","164287",1,1,1,1,1,1,5,5,5,4,6,4,1,1,1,1,1,2,1,1,1,1,1,1,6,4,6,6,5,5,1,4,1,3,1,2,1,4,1,1,1,1,5,2,5,5,5,5,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,1,1,1,1,1,1,5,4,4,3,4,3,2,2,5,3,2,5,1,1,4,1,1,2,1,1972,"3",4,"","2",5,"Rep.","",4,"2","3",44,1,1,1,1,2,1,"2","A"
"2820","164288",6,2,3,5,2,2,5,6,3,4,5,2,7,2,4,2,2,5,3,7,2,6,3,5,6,2,6,5,5,5,5,7,5,5,5,4,4,5,5,5,5,4,4,5,5,4,4,4,5,4,4,5,5,4,5,5,5,4,5,5,3,4,5,5,5,4,4,5,4,5,5,4,5,4,4,4,5,5,4,5,4,4,4,4,4,4,4,4,5,3,2,1980,"3",1,"","2",6,"Dem.","",4,"1","3",36,7,6,6,5,5,7,"3","A"
"2821","164289",4,2,2,3,5,3,1,4,3,4,4,1,5,4,3,1,3,4,1,6,1,5,1,6,7,3,7,5,4,3,4,6,5,5,4,7,1,6,5,3,7,7,5,6,3,5,4,4,1,6,2,3,4,2,7,6,6,2,2,4,1,2,3,6,6,4,7,6,5,2,2,4,7,6,6,6,7,7,1,3,4,3,3,5,2,3,7,4,4,6,2,1984,"2",0,"","2",6,"Ind.","",3,"2","3",32,8,4,9,8,9,8,"3","A"
"2824","164292",1,1,1,1,4,1,5,7,7,6,3,1,2,1,3,1,1,7,1,4,1,4,1,4,6,4,7,4,5,4,6,2,6,3,6,4,4,1,1,1,1,1,2,7,6,7,6,6,1,1,1,1,1,1,1,1,1,1,1,4,6,6,6,2,2,2,2,2,1,2,2,3,6,6,7,4,4,4,1,3,2,2,4,5,1,4,5,3,3,4,1,1971,"3",3,"","2",2,"Dem.","",4,"1","3",45,4,1,1,7,3,1,"1","A"
"2826","164294",1,1,1,2,2,3,6,5,4,3,5,2,3,3,3,1,2,4,1,6,1,1,1,4,4,2,4,5,4,4,4,5,4,3,4,5,5,1,2,1,2,1,3,6,7,7,4,5,4,2,1,1,1,2,5,1,2,1,1,1,2,6,5,7,7,7,5,1,3,4,3,4,6,5,5,5,3,5,2,4,4,2,2,3,3,3,6,4,3,5,1,1981,"1",0,"","2",5,"Dem.","",4,"1","4",35,3,5,3,3,6,5,"2","A"
"2828","164296",1,1,1,1,1,1,7,7,7,7,7,7,1,1,1,1,1,1,1,1,1,1,1,1,7,7,7,7,7,7,3,3,3,3,3,3,1,1,1,1,1,1,7,7,7,7,7,7,1,1,1,1,1,1,1,1,1,5,1,1,6,6,6,6,6,6,2,2,2,2,2,2,5,5,5,5,5,5,2,2,2,2,2,2,5,5,5,5,5,5,1,1995,"1",0,"","2",2,"Dem.","",6,"1","1",21,6,6,6,6,6,6,"1","A"
"2831","164299",1,1,1,2,1,2,6,4,5,3,7,3,3,1,2,1,1,4,1,4,1,2,1,3,6,4,6,4,6,5,2,4,3,5,2,6,1,1,1,1,1,3,7,6,7,7,7,5,1,1,1,1,1,1,3,1,1,1,1,1,4,6,7,3,4,4,6,2,3,5,4,4,7,5,6,7,7,7,1,4,3,5,3,1,6,3,7,2,4,6,1,1996,"1",0,"","2",2,"Dem.","",3,"1","1",20,1,1,3,3,1,1,"1","A"
"2832","164300",2,1,1,5,1,1,6,7,5,5,7,5,3,1,1,1,1,1,1,5,2,1,1,1,7,7,6,5,6,7,4,4,3,4,3,3,5,1,1,1,5,1,6,6,7,7,5,7,1,1,1,1,1,1,7,1,1,1,1,5,3,7,7,2,7,5,7,3,2,3,1,1,7,5,7,5,1,5,1,5,3,5,6,7,3,5,7,5,4,5,1,1991,"1",0,"","2",5,"Dem.","",2,"1","3",25,6,1,5,6,8,4,"2","A"
"2836","164305",3,1,2,2,2,3,2,4,5,3,3,1,4,4,6,2,3,5,1,5,1,2,1,2,7,2,7,4,7,5,4,4,4,5,4,5,1,2,1,1,3,2,6,6,4,6,2,4,2,4,1,1,1,1,5,1,5,1,1,1,2,5,3,4,4,4,4,2,2,2,2,2,6,5,7,4,5,7,1,1,1,2,2,3,1,1,7,2,2,4,2,1976,"4",1,"","2",5,"Ind.","",1,"4","3",40,4,2,4,4,8,7,"2","A"
"2837","164306",2,1,2,2,2,2,5,7,4,4,5,3,5,4,6,3,2,6,2,7,2,3,2,4,6,2,5,4,4,4,5,4,5,6,6,5,1,1,2,2,3,2,4,7,2,4,2,4,2,4,1,3,2,1,6,2,4,2,2,1,2,4,3,4,4,5,6,3,4,2,2,4,6,5,7,5,4,6,1,2,3,4,5,4,3,3,7,4,5,5,2,1983,"3",0,"","2",2,"Rep.","",2,"1","3",33,7,3,8,6,5,2,"1","A"
"2838","164307",1,1,1,3,1,5,7,5,4,2,7,1,4,1,1,1,2,7,1,1,1,1,1,1,4,5,4,4,4,5,2,3,2,2,2,2,3,1,1,1,6,6,2,6,6,7,3,5,1,1,1,1,1,1,1,1,1,3,1,1,2,4,4,2,5,6,3,2,2,4,2,2,5,3,7,7,7,1,1,1,1,4,4,5,1,1,7,4,5,3,1,1992,"1",0,"","2",2,"Dem.","",2,"1","3",24,5,1,8,9,10,5,"1","A"
"2841","164311",3,3,2,2,2,2,4,5,3,4,4,2,4,3,4,2,2,4,1,3,1,2,1,3,6,2,6,5,6,5,3,5,3,4,3,4,7,7,7,1,6,6,3,4,4,7,4,4,4,4,2,2,2,2,7,2,1,1,1,1,3,4,4,3,4,5,5,3,3,3,3,4,7,7,7,5,7,6,2,5,5,4,3,4,2,3,6,4,3,3,2,1987,"1",0,"","2",2,"Dem.","",3,"4","3",29,8,3,4,9,8,8,"1","A"
"2844","164316",2,1,2,2,2,2,3,4,5,2,6,3,3,2,2,1,1,2,1,5,1,3,1,6,7,4,7,6,7,6,4,7,4,4,4,6,1,1,2,1,2,3,6,6,6,6,5,5,1,1,1,1,1,1,5,1,4,2,2,2,2,4,3,6,6,6,3,2,3,3,2,4,7,6,6,7,5,6,2,3,4,2,4,4,1,4,7,3,7,7,2,1979,"3",2,"","2",3,"Ind.","",3,"1","3",37,4,4,4,7,6,6,"2","A"
"2846","164319",1,1,1,1,1,1,6,6,6,6,6,6,7,3,4,1,7,7,1,1,1,1,1,1,5,6,5,6,6,6,7,7,7,7,7,7,1,1,1,1,1,1,2,4,3,5,1,4,5,5,1,1,1,1,1,1,1,1,1,1,5,5,7,7,7,7,5,1,5,5,5,5,1,1,6,1,1,1,1,5,1,6,7,4,7,7,7,7,7,7,1,1979,"3",3,"","2",4,"Dem.","",4,"1","3",37,1,1,1,1,1,1,"2","A"
"2847","164320",1,1,1,5,1,3,7,6,6,4,7,2,1,1,1,1,1,3,1,4,1,4,1,2,6,4,7,5,7,5,2,3,1,4,2,2,1,1,2,1,4,1,7,4,6,7,4,6,1,1,1,1,1,1,1,1,1,1,1,1,4,6,5,5,6,5,1,1,1,1,1,1,7,6,6,5,7,7,1,2,2,3,1,1,5,3,7,4,7,7,1,1979,"3",2,"","2",5,"Dem.","",6,"2","3",37,8,1,5,7,7,1,"2","A"
"2849","164323",4,1,4,2,1,3,3,7,4,6,5,2,6,2,5,1,6,5,1,6,1,7,2,6,7,2,7,4,5,4,4,5,5,6,5,6,1,6,1,1,7,3,5,5,6,7,2,4,1,5,1,1,4,1,1,1,1,1,1,1,5,7,7,7,7,7,3,2,2,1,1,4,6,5,7,6,6,1,5,4,4,6,5,4,5,4,3,4,3,4,2,1983,"3",1,"","2",5,"Rep.","",3,"1","3",33,7,4,9,8,4,8,"2","A"
"2851","164327",1,1,1,1,1,1,7,7,7,6,7,7,7,1,1,1,1,7,1,1,1,1,1,1,7,4,7,3,7,2,1,7,4,7,4,7,1,1,1,1,1,1,7,7,7,7,7,7,1,1,1,1,1,1,3,1,1,1,1,1,5,7,7,7,7,7,7,1,1,7,7,7,7,1,7,7,1,7,5,7,3,3,7,3,7,1,7,7,1,7,1,1981,"3",3,"","2",3,"Ind.","",1,"1","3",35,1,1,1,1,8,1,"2","A"
"2856","164332",3,2,3,5,5,3,6,5,5,5,6,2,5,5,5,1,4,6,5,6,3,3,2,6,6,1,6,3,6,5,3,6,2,4,2,7,5,6,6,5,6,6,2,5,5,7,5,3,2,5,1,1,3,4,6,5,3,6,6,3,2,4,6,3,3,6,5,4,5,6,6,6,7,5,6,3,7,6,2,3,3,3,2,4,4,5,7,4,5,6,2,1986,"2",0,"","2",2,"Dem.","",4,"5","3",30,8,3,5,10,9,9,"1","A"
"2858","164335",1,1,1,3,1,2,6,6,6,4,7,3,4,1,3,1,3,5,1,2,1,1,1,1,4,3,5,7,5,6,1,4,1,3,1,3,3,4,1,2,2,1,6,7,7,6,4,6,1,1,1,1,2,1,6,1,3,1,1,3,2,6,4,7,7,4,7,1,3,1,1,5,6,6,7,5,1,5,1,2,2,3,5,3,4,5,7,3,1,6,1,1983,"4",0,"","2",2,"Ind.","",5,"6","3",33,4,4,1,2,6,5,"1","A"
"2859","164336",1,1,1,5,1,5,5,7,7,3,7,4,2,1,5,2,2,7,1,2,1,3,1,4,7,6,7,6,6,7,5,5,5,6,7,5,1,7,2,1,7,2,3,6,5,7,5,6,5,2,2,1,5,4,7,5,5,3,3,3,2,5,5,6,6,6,5,3,3,5,3,6,7,7,7,7,7,7,1,2,4,2,5,4,2,5,7,3,3,5,1,1987,"3",2,"","1",5,"Rep.","",6,"1","3",29,9,8,7,10,8,6,"2","A"
"2863","164341",1,1,1,2,4,1,5,5,5,4,4,1,4,4,1,2,3,2,1,6,1,2,1,3,7,2,7,5,7,4,2,4,2,2,2,4,1,1,1,1,1,1,5,6,7,7,7,6,1,1,1,1,1,1,5,3,1,2,1,1,2,4,7,4,5,5,7,4,4,4,4,4,7,6,7,4,7,4,1,2,2,2,1,2,5,3,6,5,7,6,1,1962,"3",0,"","2",5,"Dem.","",4,"2","3",54,6,6,6,10,6,3,"2","A"
"2864","164342",1,2,1,1,1,1,6,7,7,6,7,2,2,2,2,1,1,4,1,4,1,2,1,1,7,3,7,7,7,6,2,4,1,2,1,2,2,4,1,1,3,1,2,3,3,7,4,4,1,3,1,1,2,1,5,1,1,1,1,1,2,6,5,3,3,4,4,1,2,2,1,4,4,4,5,4,5,4,2,3,3,3,3,3,2,1,6,2,2,3,2,1962,"4",1,"","2",8,"Dem.","",4,"1","3",54,3,5,2,2,2,2,"3","A"
"2865","164343",6,2,1,2,5,5,2,5,7,5,3,1,4,2,5,3,2,6,1,6,1,5,1,6,7,1,7,4,7,5,3,4,3,5,3,6,6,5,5,2,3,3,2,4,5,7,2,6,2,3,2,1,1,2,6,3,5,6,2,1,1,6,5,2,4,6,4,1,2,5,3,2,6,5,7,6,7,7,1,2,4,3,2,6,2,4,7,5,2,6,2,1980,"2",0,"","1",5,"Rep.","",4,"1","3",36,9,8,11,11,8,10,"2","A"
"2866","164345",2,1,1,1,1,2,7,5,7,4,5,4,7,2,4,2,5,7,1,6,2,2,1,2,7,3,6,7,7,6,5,7,6,4,5,4,1,1,1,1,6,1,6,7,5,7,2,7,1,2,1,3,3,1,6,1,2,1,1,2,3,7,5,7,7,6,7,2,3,2,2,5,6,4,6,4,4,4,5,7,3,4,3,3,4,3,7,5,5,6,1,1987,"2",0,"","2",4,"Rep.","",2,"1","3",29,5,6,4,8,6,3,"2","A"
"2869","164349",1,1,1,1,1,3,7,7,7,5,7,4,1,1,1,1,1,2,1,1,1,1,1,1,7,7,7,7,7,7,1,1,1,1,1,1,3,7,1,1,6,2,5,4,7,7,4,4,1,6,1,1,3,1,5,1,1,1,1,1,1,7,7,7,7,7,7,1,1,1,1,1,7,7,7,7,7,7,1,1,1,1,1,1,4,4,4,4,7,7,2,1985,"2",1,"","2",2,"Rep.","",2,"6","3",31,5,1,6,4,3,6,"1","A"
"2870","164350",4,4,4,5,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,6,4,4,4,3,5,2,5,5,5,5,4,4,4,4,4,4,4,5,4,4,4,5,3,3,3,3,3,3,4,4,4,4,4,4,5,5,4,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,1,1987,"1",0,"","2",5,"Ind.","",3,"1","1",29,7,7,7,8,6,7,"2","A"
"2871","164351",1,1,1,3,1,4,6,7,7,2,6,1,3,1,2,1,1,6,7,7,7,7,7,7,5,2,6,4,5,6,3,6,3,6,3,7,7,7,7,1,7,4,2,5,5,7,3,6,2,2,1,1,1,1,2,1,1,1,1,7,4,4,4,4,4,2,2,2,2,1,2,5,7,7,3,1,7,7,1,4,2,6,1,1,1,3,7,1,6,6,2,1991,"1",0,"","2",7,"Ind.","",3,"2","3",25,9,7,10,8,10,9,"3","A"
"2872","164352",1,6,3,4,1,2,4,5,4,5,7,2,4,5,4,1,1,4,1,5,2,1,1,5,6,3,5,6,6,4,2,4,2,3,2,4,5,6,2,2,5,2,3,4,2,5,3,6,1,3,1,1,1,1,6,1,2,6,3,2,2,6,6,2,2,3,5,2,2,4,1,4,6,6,6,6,2,6,1,2,2,2,1,3,3,3,6,4,1,6,2,1973,"3",3,"","2",5,"Dem.","",3,"1","3",43,2,2,3,2,3,3,"2","A"
"2874","164354",2,1,2,2,2,3,3,5,5,4,4,1,4,4,5,2,3,2,2,5,1,2,2,2,5,2,5,6,6,4,5,4,3,5,4,5,2,2,1,1,3,3,4,5,6,7,5,6,3,4,1,1,3,2,2,1,3,2,1,2,3,6,4,3,4,5,4,3,4,4,5,6,5,6,6,4,5,5,1,3,2,5,1,4,5,5,6,5,6,4,2,1986,"1",0,"","2",7,"Ind.","",5,"5","4",30,7,5,7,4,6,2,"3","A"
"2876","164356",1,1,1,2,4,1,2,4,2,3,2,1,4,4,3,2,4,4,1,5,1,2,1,2,5,3,5,5,5,4,2,4,2,3,2,3,2,2,1,1,1,3,3,4,5,5,5,5,2,2,1,1,1,3,1,1,1,1,1,1,2,5,5,4,5,4,4,1,1,1,1,1,7,4,7,6,5,5,1,4,2,4,4,4,3,3,7,3,3,4,2,1954,"3",0,"","2",2,"Ind.","",4,"9","3",62,5,1,6,1,5,4,"1","A"
"2882","164363",3,1,1,1,1,1,2,7,4,4,7,3,4,2,3,1,3,5,1,5,1,4,1,2,6,3,6,4,6,5,5,5,5,4,5,5,1,1,1,1,1,1,3,7,6,7,5,4,1,2,2,1,1,1,7,1,3,1,1,3,3,3,3,6,6,4,5,1,5,2,2,4,7,4,2,2,7,6,2,5,4,5,3,4,2,2,7,2,4,7,1,1966,"2",3,"","2",5,"Ind.","",3,"6","3",50,4,1,3,3,3,5,"2","A"
"2887","164370",5,2,3,3,1,2,4,5,5,3,5,2,6,4,5,2,2,4,2,5,2,3,2,3,6,2,4,3,5,4,5,6,5,6,6,7,5,3,5,2,3,5,3,4,4,5,3,3,4,5,2,2,3,2,5,2,2,5,5,3,1,4,3,2,2,5,4,2,3,4,4,3,7,5,5,4,5,5,1,4,3,4,3,4,1,2,5,3,4,4,2,1977,"3",1,"","2",7,"Dem.","",7,"1","3",39,7,4,5,8,5,8,"3","A"
"2888","164371",1,7,1,6,1,1,7,7,7,7,7,1,5,7,6,2,2,7,1,2,1,1,1,7,7,1,6,2,6,6,6,5,6,5,5,7,1,2,1,1,1,7,2,6,7,7,7,4,1,7,1,2,2,2,6,4,2,1,1,2,5,7,7,6,6,5,6,5,6,4,3,6,5,3,7,2,7,7,5,6,7,6,7,7,5,2,6,3,7,5,2,1982,"1",0,"","2",2,"Dem.","",2,"2","3",34,9,1,9,3,9,6,"1","A"
"2890","164373",5,1,1,2,1,1,3,5,5,2,7,3,5,2,4,1,1,6,1,6,1,3,1,5,7,3,7,4,7,4,2,6,1,3,1,6,1,6,5,4,5,6,7,2,3,7,4,4,1,5,2,1,1,3,6,1,1,2,5,5,5,7,7,7,6,6,7,2,1,4,3,5,7,7,7,6,5,7,1,4,2,3,5,6,7,4,7,4,4,6,1,1987,"3",2,"","2",6,"Dem.","",3,"1","3",29,7,3,6,9,8,7,"3","A"
"2894","164382",1,1,1,1,1,7,6,6,4,7,7,2,4,2,6,2,1,1,1,3,1,1,1,1,6,6,5,7,7,4,4,4,4,2,3,3,5,2,1,1,1,1,2,7,7,7,4,7,1,3,1,1,1,1,1,1,1,5,1,3,7,7,7,7,7,7,3,1,1,4,1,7,7,4,6,7,1,5,1,4,5,1,3,4,4,4,4,4,4,4,2,1988,"1",0,"","2",5,"Dem.","",3,"1","1",28,5,11,4,7,6,2,"2","A"
"2895","164383",2,1,2,2,3,2,4,5,5,4,3,2,5,2,4,2,3,5,2,5,2,3,3,3,4,2,5,5,3,5,3,4,2,4,3,5,1,2,1,1,4,2,5,6,6,6,3,3,2,4,1,3,4,3,3,1,2,1,1,1,3,5,4,3,4,2,4,2,3,2,1,3,6,4,5,4,3,5,2,3,4,3,2,5,4,4,5,4,4,5,2,1991,"1",0,"","2",2,"Ind.","",1,"2","3",25,3,4,3,2,5,4,"1","A"
"2897","164386",1,4,1,1,1,5,6,7,6,6,7,4,7,4,6,1,1,7,1,4,4,3,1,7,6,2,5,2,5,2,1,3,1,3,1,6,1,1,5,5,5,6,5,6,5,5,2,6,1,2,4,3,3,3,7,1,1,1,1,4,3,7,7,7,7,4,6,1,1,3,1,5,3,7,7,7,7,6,1,1,5,5,6,7,1,1,6,1,7,7,2,1960,"4",0,"","2",2,"Ind.","",1,"5","3",56,11,1,6,3,11,3,"1","A"
"2898","164387",2,1,2,2,5,1,3,6,4,5,4,1,4,2,5,1,2,6,1,3,1,2,1,1,4,2,6,3,7,3,4,5,3,3,6,5,1,2,1,1,1,1,7,7,7,7,7,5,1,2,1,1,1,1,2,3,3,5,2,5,2,5,5,2,3,3,4,2,4,5,3,6,7,7,7,7,7,5,1,2,2,2,2,4,4,4,7,2,3,5,2,1986,"3",1,"","2",5,"Ind.","",1,"1","3",30,4,1,4,6,5,7,"2","A"
